Location_Name,Located_City,Location,Location_Type,User_ID,User_Location,User_Locale,User_Contributions,Travel_Date,Published_Date,Rating,Helpful_Votes,Title,Text
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1455,"Rome, Italy",en_US,47,2017-09,2018-04-04T04:33:48-04:00,5,1,Beautiful Nice beach,It is a nice beach to relax & sun bathe. But now it is getting dirty because of the misbehaviour of humans. Specually local people. They need not to protect this for future generation. I can not say about after few years what will happen if it is going on same way.
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1730,"Munich, Germany",fr,5,2018-02,2018-02-26T21:09:17-05:00,2,2,Very dirty,"This beach looks like a giant trashbin off season... It is cleaned only in front of the biggest hotels. This might be different in high season though, no idea."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1731,"Prague, Czech Republic",en_US,18,2018-02,2018-02-25T12:02:06-05:00,4,1,Nice beach with clean water,"We visited Nilaveli beach off season so there were only few people and we could enjoy the beach. Water was clean, but the beach was full of litter - bottles, cans etc. - this was typical for all beaches which we visited. It is nothing exeptional at Sri Lanka."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1091,"New York City, New York",en_US,64,2017-12,2018-01-22T13:09:05-05:00,4,0,Beautiful water but beach itself has littering,"We went there during off season and were surprised to see so many people enjoying the lovely water. There were few life guards who were quite strict about how far people were allowed to swim. Was really good to see how they made sure everyone was safe. As for the beach itself, like most other beaches in SriLanka there is too much littering. Bottles, cans, plastic etc thrown everywhere. Takes away from the beauty of this fantastic beach."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1092,"England, United Kingdom",en_UK,203,2017-12,2018-01-22T02:19:53-05:00,3,0,Clean beach,This is a worth wile going to beach. The beach was clean and nice. There were enough parking places and some local shops. Only issue is changing rooms and toilet facility both of which don't exist.
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1732,"Albuquerque, New Mexico",en_US,1157,2017-12,2018-01-13T22:49:09-05:00,4,1,"Beautiful beach, but not clean everywhere","Nilaveli is a very beautiful beach to walk along. We took a long walk when we stayed at Nilaveli Beach Resort toward the Nilaveli Beach Hotel. In between these two hotels, there were 3-4 little guest houses too. The beachfront belonging to these two hotels and the guesthouses was very clean. These beach areas were marked by a red flag. In between however, there was a lot of garbage on the beach. It looked like some people dumped their big black-plastic-bags-full of garbage on the beach. It was unfortunate that they could not find an alternative to this.

In front of our hotel, the beach was super clean. 

We even saw some beach patrol by armed military closer to the Nilaveli Beach Hotel.

Another interesting factor was seeing a lot of cows on the beach. In the evening they went back to their abode (wherever that might be) in small groups."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1733,"Budapest, Hungary",hu,4,2018-01,2018-01-06T06:20:22-05:00,5,0,Peacefull surrounding and best waves for bodyboarder,"If you want to visit a peaceful and friendly locaton with great beach, visit That's why Café and Beach Bar in Nilaveli Beach! We will be back!"
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1734,"Sydney, Australia",en_AU,424,2017-11,2017-12-30T00:44:50-05:00,3,0,Not the best beach for a swim!,We were staying at the Pigeon Island Resort and there are very limited opportunities to swim on the beach due to rocks and waves.
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1735,Weston-super-Mare,en_GB,251,2017-11,2017-12-05T06:26:40-05:00,4,0,Beautiful beach of golden sands.,"This beach is really perfect, with clean golden sand, backed by palmtrees and screwpines.  My hotel was only 2mins away, so I was very pleased to see there was a lifeguard area just 100m down the beach.  As it was the monsoon season, there were very few visitors, except at weekends when crowds of Sri Lankans arrived in buses to spend the day, bathing and partying, which was a lot of fun as everyone was so friendly.  There's a little lane of shops and cafes behind the beach where everyone gathered to buy toys, sweets and street food,  though it was closed during the week due to lack of visitors.  Most people stay in the lifeguard area, but I enjoy beach walks, so several times I walked a few kilometres southwards, and had it all to myself.  During the monsoon season the sea can be very rough, so it's almost impossible to swim as the current is so dangerous.  Most of the local visitors just stood in the water, in all their clothes!  I expect the beach would be totally different in the tourist season, probably with sunbeds etc., but I liked it as it was, wild and wonderful!"
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1736,"London, United Kingdom",en_us,38,2017-11,2017-12-01T20:51:57-05:00,5,0,Beautiful beach,"Nilaveli beach is a beautiful, clean and vast beach overlooking Pigeon Island.
Excellent safe swimming here, with wide sandy beach, ideal for families with children.
Lots of trips to Pigeon Island."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1737,"Toronto, Canada",en_CA,29,2017-10,2017-11-29T17:08:53-05:00,5,0,Beautiful white sandy beach,"Shallow water, warm and safe to a considerable distance. Quiet and peaceful beach. We enjoyed the day on the beach."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1738,"Mumbai, India",en_IN,119,2017-08,2017-11-23T21:21:24-05:00,5,0,"Beautiful, clean beach","We stayed at Nilaveli Beach for the whole afternoon, playing in the water and the calm waves. Beautiful place just to relax and enjoy a swim. The beach is clean and very long, so there were no crowds of people."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1739,"Cairns, Australia",en_US,294,2017-11,2017-11-07T23:37:19-05:00,4,0,Lovely quiet clean beach,"Enjoyed our 5 nights at this lovely beach. Very peaceful.  Good small surf for swimming. Not dangerous. Sand had a little rubbish washed up above high tide mark, but really not much. A highlight is watching the village fishermen haul their net onto the beach. Beautiful fine golden sand. Can recommend Nagenahira Beach Villas for accommodation. "
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1740,"Rugeley, United Kingdom",en_US,419,2017-10,2017-10-12T07:20:11-04:00,5,0,Fantastic Beach,North of Trincomalee the beach at Nilaveli has to be one of the best in the whole of Sri Lanka with ocean normally calmer and warmer than the west coast of the island. Many activities for water and nature lovers. There are several upmarket hotels
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1741,"London, United Kingdom",en_US,5,2017-09,2017-09-08T00:50:32-04:00,5,0,Best place for family ,"Golden sand
Very clean beach 
Not much crowded during weekdays 
No big waves 
Safe for Children
Life guard available till 6"
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1742,"London, United Kingdom",en_UK,161,2017-09,2017-09-06T19:43:55-04:00,5,0,Beautiful long stretch of sand,"We had read some reviews that implied this beach was dirty. We were glad to find this was untrue!
While we were here the beach had lots of people in the water near the life guard point but the rest of the beach was almost empty.  We spent hours splashing around in the waves.
You can see lots of cows on the beach if you make it down early enough! This is a relaxed beach which is not filled with tourists or touts.  It was great for us!"
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1743,"London, United Kingdom",en_US,23,2017-08,2017-09-02T01:42:28-04:00,4,0,Beautiful deserted beach ,Stunning beach with soft white Sam and clear blue sea. Beach has nobody on apart from a few tourists and local fishermen
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1744,"Bengaluru, India",en_IN,698,2017-02,2017-08-29T01:35:13-04:00,5,0,Beautiful beach,"This is also a very long stretch of beach.It being February this is not the season to be here , so maybe thats the reason I did not see any schools for diving open at the beach , same for the small restaurants. However the beach does have many resorts opening to it. A nice relaxing time you can have the beach."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1745,"London, United Kingdom",en_UK,66,2017-07,2017-08-16T11:27:41-04:00,5,0,Beautiful beach,You can walk for hours (apart from the military park which stops you getting down to Tissa) which is a bit of a shame.
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1746,"Rome, Italy",en_US,106,2017-08,2017-08-08T04:02:47-04:00,5,0,"Great, deserted beach","This is a gorgeous, long, normally empty beach perfect for those wanting to get away from it all. The sea is clean, very warm and there are usually waves, which are fun for kids. You might come across the occasional cow, a friendly dog or two and perhaps some lines of fishermen hauling in their nets. Nothing else. Wonderful place."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1747,"Melbourne, Australia",en_AU,35,2017-07,2017-08-05T01:09:15-04:00,4,0,Picturesque beach,"A nice, laid back beach - seemed to be safe to swim with some surf suitable of for body surfing. On an international scale it is a nice beach and very quiet (i.e. no crowds), but it is not as good as most Australian beaches (I'm Australian)."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1748,"Leerdam, The Netherlands",nl,272,2017-07,2017-07-29T00:14:16-04:00,5,0,Beautiful beach,"I love this beach, it's beautiful, clean and not a lot of tourists, so it's quite! The sand is nice and the waves are cool! If you want to relax, this is the right beach for you!!"
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1749,"Mansfield, United Kingdom",en_UK,10,2017-06,2017-06-21T14:48:59-04:00,5,1,Beautiful and quiet beach,"Golden sand, wonderful blue Indian Ocean, calm shallow water with small waves, palm trees, boats.
Hardly anyone around, very quiet, one of the last crowd free beaches in Sri Lanka ü though I guess not for long as new and large hotels now being built.
Apart from enjoying the sunshine, the sea and the view  there is not much else to do, but this was exactly what I was looking for. There are funny dog families on the beach who like to spend their time with human company but they are not hungry beggars at all. They have a unique society and it is fun to observe.
Once in a while cows passing by, trying to chew everything they find, including shoes, but easy to scare them away :) 
I am sure for those who like the active kind of holiday these beaches are not the best but for those who seek for tranquillity and the tropic beaches at the same time this is a very good choice."
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1750,"Shallotte, North Carolina",en_US,19,2017-02,2017-02-22T23:07:29-05:00,3,0,Crowd Free Beach,"While this beach is anything but pristine, what with roving cattle and. . .  frankly more garbage than usual, there are few people.   

Also, there are traditional net fisherman around who are happy enough enlisting you for some shore-pulling.

The sea drops off more than I would have expected so walking in the surf isn't really possible. "
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1751,"Kyrenia, Cyprus",en_US,90,2017-01,2017-02-10T02:36:59-05:00,5,0,Seeing is believing,Went on a day trip to this fabulous beach. Miles and miles of white silky sand .  Sea itself is relatively calm and is sandy if you fancy a dip. 
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1010,"Melbourne, Australia",en_US,40,2016-11,2017-01-19T21:19:54-05:00,4,0,One of the best in SL during hte season,Stunning color of the water with sandy beach makes it on of the best in SL. Ability to snorkel in pigeon island is a plus. 
Nilaveli Beach,Nilaveli,"Nilaveli, Eastern Province",Beaches,User 1752,"Ajax, Canada",en_US,36,2016-12,2017-01-01T02:24:34-05:00,5,1,Beautiful Beach!,"Absolutely beautiful beach - you can walk for ages it seems on the silken sand.  When we were there, the water was nice and calm and you could walk, undisturbed ( face it, locals selling wares are sometimes a problem on Sri Lankan beaches).   I hear during the ""season"" the water is blue and stunning - when we went the season  was off and the weather was a tad gray and drab, but STILL the beach was beautiful "
